label_id,cluster_id,count
5102,1059,3
5103,1782,3
5105,946,5
5106,2605,3
5107,2599,3
5122,1769,4
5123,1771,4
5127,1248,3
5128,1255,3
5129,1251,3
5130,1267,3
5133,1111,5
5134,1107,3
5135,1097,3
5136,1091,3
5137,1088,6
5138,1055,5
5139,1047,4
5140,1045,4
5141,1037,4
5191,995,4
5142,1023,6
5172,1806,3
5175,1149,4
5198,1708,4
5148,872,4
5152,2602,3
5145,928,6
5168,82,9
5173,1821,2
5197,1803,3
5201,881,7
5202,1162,4
5211,666,6
5146,895,7
5147,888,6
5183,1658,2
5149,873,4
5166,88,8
5177,1700,3
5190,959,7
5150,2589,2
5151,2596,3
5176,1120,4
5178,1685,3
5180,439,5
5181,1244,4
5200,1737,4
5203,480,7
5205,559,6
5174,1709,3
5184,1406,3
5194,986,6
5169,10,12
5179,1726,3
5182,1662,3
5199,1697,5
5204,512,8
5206,572,8
5212,1513,3
5215,1636,4
5217,1652,3
5218,1630,3
5222,1588,3
5224,1580,4
5226,1655,3
5228,2614,3
5231,1574,3
5233,2611,3
5298,1912,3
5300,1914,4
5301,1911,4
5302,1913,4
5339,1623,3
5340,1629,3
5341,1651,3
5342,1628,4
5350,1635,3
5349,1648,3
5360,1552,3
5361,1604,3
5362,1583,3
5363,1610,3
5365,1577,3
5366,1553,3
5367,1566,4
5368,1578,3
5369,1616,3
5370,1617,4
5375,1600,4
5377,1554,3
5380,1573,3
5381,1557,4
5382,1586,3
5383,1587,3
5384,1579,4
5385,1653,3
5386,1367,4
5398,2680,4
5399,2692,5
5402,2674,3
5404,2677,4
5416,2763,3
5400,2682,3
5420,2688,3
5401,2664,3
5410,2725,4
5403,2676,3
5405,2685,5
5413,2733,4
5421,2667,3
5422,2687,3
5406,2710,4
5407,2712,4
5408,2698,4
5409,2718,4
5411,2702,4
5412,2732,4
5414,2658,3
5415,2659,3
5419,2762,3
5423,2666,3
5417,2663,3
5418,2761,3
5425,1141,5
5426,1145,2
5427,1150,4
5428,1146,3
5429,1156,3
5430,1154,4
5431,1161,5
5432,1159,3
5433,1166,5
5434,1168,4
5438,2665,3
5439,2757,3
5440,2671,3
5441,2686,3
5461,1173,3
5462,1170,3
5463,1176,4
5464,1178,4
5465,1180,4
5466,1214,4
5467,1185,4
5468,1182,4
5469,796,4
5470,1220,3
5472,1672,2
5473,1666,3
5474,1314,3
5487,1380,2
5490,1399,3
5491,1401,3
5494,1480,4
5495,1476,3
5496,1454,3
5497,1450,4
5507,1421,3
5514,1240,3
5519,141,11
5520,143,10
5543,2760,3
5546,2620,2
5550,2624,2
5577,2759,3
5583,2758,3
5619,117,8
5623,124,9
5660,2757,3
5662,3099,2
5664,3100,2
5521,147,9
5530,2756,3
5536,150,14
5544,2754,3
5547,2627,4
5558,2753,3
5567,121,10
5569,2752,3
5602,3101,2
5621,2751,2
5631,1870,3
5657,3102,2
5659,3103,1
5670,3104,1
5522,145,9
5523,2749,2
5524,1873,4
5525,2746,2
5526,134,9
5527,181,7
5528,178,11
5529,2744,3
5531,1877,2
5532,2743,3
5533,167,9
5534,159,10
5535,168,9
5537,162,10
5538,151,10
5539,169,8
5540,152,11
5541,2742,3
5542,2740,3
5545,2738,3
5548,2625,4
5549,2737,2
5552,2735,2
5553,2733,4
5554,2732,4
5555,2731,3
5556,2730,3
5557,2729,3
5559,2728,3
5562,2727,3
5564,2726,3
5566,2725,4
5568,2724,3
5570,2723,3
5573,2722,3
5574,2721,3
5575,2720,3
5576,2719,3
5578,2718,4
5580,2717,3
5581,2716,3
5582,2715,3
5584,2714,3
5586,2713,3
5587,2712,4
5589,2711,3
5590,2710,4
5591,2709,2
5593,2707,3
5551,2706,2
5560,2704,3
5561,2703,3
5563,2702,4
5565,2701,3
5571,2700,3
5572,2699,3
5579,2698,4
5585,2697,3
5588,2696,3
5592,2695,3
5594,2694,3
5599,3105,1
5608,3106,1
5615,2693,3
5618,3107,1
5622,1836,3
5625,2692,5
5636,1857,2
5639,2690,2
5646,2688,3
5648,3108,1
5649,3109,1
5650,3110,1
5651,3111,1
5653,3112,1
5655,2687,3
5667,2686,3
5595,2685,5
5597,2684,3
5604,3113,1
5605,3114,1
5611,3115,1
5630,1835,2
5671,2616,2
5596,2683,3
5601,3116,1
5616,2682,3
5626,2680,4
5640,2679,2
5654,3117,1
5598,2677,4
5600,3118,1
5609,2676,3
5641,3119,1
5643,3120,1
5603,3121,1
5610,3122,1
5628,1848,2
5606,2675,3
5614,2674,3
5629,2673,2
5637,1862,2
5642,3123,1
5644,3124,1
5666,2671,3
5607,2670,3
5627,2669,2
5647,2667,3
5656,3125,1
5658,2666,3
5612,3126,1
5661,2665,3
5663,3127,1
5665,3128,1
5669,3129,1
5613,3130,1
5645,3131,1
5617,2664,3
5652,3132,1
5668,1313,3
5620,1851,2
5624,1844,2
5632,1853,2
5777,1479,2
5778,1254,3
5779,1473,2
5780,1464,2
5781,1452,2
5782,1453,3
5783,1440,3
5885,246,8
5886,2023,2
5893,2024,5
5899,2663,3
5904,3133,1
5912,3134,1
5920,171,9
5925,2662,3
5929,2661,3
5938,164,10
5942,177,8
5946,188,8
5950,2660,3
5955,193,10
5963,199,10
5907,3135,1
5908,3136,1
5909,3137,1
5913,2659,3
5918,2658,3
5924,120,8
5931,173,8
5934,158,9
5940,2657,3
5948,132,9
5949,2656,3
5956,195,9
5887,2054,3
5895,1372,2
5898,1386,2
5906,3138,1
5915,115,8
5922,2655,2
5927,172,11
5937,2653,3
5943,185,13
5951,189,10
5958,2652,3
5961,2651,3
5896,98,8
5902,3139,1
5903,3140,1
5910,3141,1
5914,137,8
5917,2650,2
5919,2647,3
5923,2646,2
5928,163,11
5932,154,9
5936,2643,3
5941,2642,3
5944,187,8
5945,176,7
5960,197,7
5884,1370,2
5888,1376,2
5894,1397,2
5897,2052,4
5900,3142,1
5905,3143,1
5916,129,8
5930,183,8
5935,174,9
5939,166,9
5947,3144,1
5953,3145,1
5954,194,9
5959,2641,3
5901,3146,1
5911,3147,1
5921,2640,3
5926,140,12
5933,155,9
5952,190,9
5957,196,11
5962,198,10
5964,200,8
5965,201,10
5966,202,7
5967,203,8
5968,2639,3
5969,2638,3
5970,204,9
5971,205,9
5972,206,8
5973,207,9
5974,208,8
5975,209,8
5976,210,7
5977,211,9
5978,2618,2
5979,2637,3
5980,212,9
5981,213,8
5982,214,8
5983,215,8
5984,217,9
5985,218,9
5986,219,9
5987,220,8
5988,2636,3
5989,2635,3
5990,2634,3
5991,1936,2
5992,221,8
5993,222,8
5994,223,7
5995,224,8
5996,251,8
5997,248,9
5998,254,7
6008,3148,1
6015,257,8
6056,3149,1
6057,3150,1
5999,249,10
6005,2633,3
6010,250,7
6017,260,6
6048,3151,1
6076,3152,1
6000,3153,1
6004,2632,3
6009,267,9
6013,255,8
6022,48,9
6058,3154,1
6060,3155,1
6061,3156,1
6001,56,8
6007,2631,3
6011,252,8
6016,259,10
6019,95,8
6021,51,9
6049,2630,3
6071,3157,1
6072,3158,1
6073,3159,1
6074,3160,1
6002,3161,1
6006,2629,3
6012,253,10
6020,264,8
6059,3162,1
6003,266,7
6014,256,8
6018,262,6
6067,3163,1
6068,3164,1
6070,3165,1
6131,1638,3
6146,2627,4
6147,2625,4
6148,2623,2
6156,83,8
6149,2619,3
6150,2617,3
6165,1829,5
6151,2615,3
6154,79,11
6157,86,8
6168,2605,3
6166,1802,4
6167,2608,2
6210,3166,1
6211,3167,1
6212,3168,1
6213,3169,1
6214,3170,1
6215,3171,1
6275,3172,1
6276,3173,1
6277,3174,1
6278,3175,1
6283,3176,1
6284,3177,1
6285,3178,1
6286,3179,1
6287,3180,1
6288,3181,1
6289,3182,1
6290,3183,1
6294,3184,1
6295,3185,1
6296,3186,1
6297,3187,1
6301,3188,1
6303,3189,1
6312,3190,1
6316,3191,1
6317,3192,1
6323,2614,3
6326,3193,1
6425,2613,3
6431,2612,3
6302,3194,1
6311,3195,1
6318,3196,1
6427,3197,1
6433,3198,1
6436,3199,1
6304,3200,1
6306,3201,1
6325,3202,1
6434,3203,1
6305,2611,3
6313,3204,1
6322,3205,1
6426,3206,1
6314,3207,1
6315,3208,1
6324,3209,1
6430,3210,1
6432,3211,1
6435,3212,1
6666,1829,5
6667,1824,3
6668,1059,3
6669,1802,4
6670,1807,3
6671,1783,2
6672,946,5
6673,2603,2
6674,2597,2
6675,2609,2
6676,2599,3
6677,2606,2
6678,2593,2
6679,2591,2
6682,1826,2
6683,1810,2
6770,2238,3
6771,2521,2
6772,2517,2
6773,2514,2
6774,2519,2
6775,2512,2
6776,2298,2
6777,2296,2
6785,2372,2
6778,2368,2
6779,2247,3
6781,2366,2
6784,2370,2
6780,2253,2
6782,2472,2
6783,2479,2
6786,2374,2
6787,2364,2
6808,953,6
6809,945,4
6810,944,4
6811,901,6
6812,940,4
6813,938,5
6814,933,6
6815,928,6
6816,923,5
6817,899,6
6818,890,5
6819,913,6
6820,880,4
6821,878,4
6843,318,6
6844,302,5
6845,331,7
6859,1778,5
6860,1772,3
6861,1758,3
6862,1776,4
6865,1258,2
6866,1252,2
6881,1113,3
6882,1111,5
6885,1109,4
6886,1101,3
6887,1088,6
6888,1073,4
6889,1064,3
6890,1062,3
6891,1049,2
6892,1047,4
6931,1368,4
6932,245,8
6933,97,8
6934,1371,3
6935,1388,3
6936,1373,4
6937,1375,3
6938,1377,3
6943,1383,2
6944,1103,4
6945,1094,4
6946,1068,4
6947,1085,3
6948,1057,3
6949,1055,5
6950,1052,3
6951,1044,4
6952,1039,5
6953,1041,4
6954,1033,4
6955,1031,4
6956,1027,7
6957,1025,4
6958,1020,4
6959,1023,6
6960,639,3
6961,1018,5
6973,1357,3
6978,1358,3
6988,1321,3
6986,1335,3
6984,1334,4
6981,1346,3
6982,1349,3
6987,1328,2
7018,2592,2
7019,1110,3
7020,1102,3
7021,1108,4
7022,1096,2
7023,1077,2
7024,1083,2
7025,2610,2
7026,1093,3
7027,2607,2
7028,2159,3
7029,2598,2
7030,1114,2
7031,2110,2
7032,2442,2
7033,2445,2
7034,2604,2
7035,2601,2
7036,1112,3
7037,2595,2
7124,2602,3
7125,2600,2
7126,2596,3
7127,2594,2
7128,2590,2
7133,4,10
7134,10,12
7158,680,3
7145,1827,2
7157,734,3
7144,1822,2
7143,1806,3
7160,733,4
7164,416,7
7146,1811,3
7159,736,6
7155,322,6
7156,325,6
7166,391,6
7167,349,8
7168,327,7
7169,314,6
7170,296,6
7172,2588,2
7173,2586,2
7174,2584,2
7175,2582,2
7176,2580,2
7177,2578,2
7178,2576,2
7179,2574,2
7180,2572,2
7181,2570,2
7182,310,6
7183,300,5
7184,2163,4
7185,298,6
7186,294,7
7191,915,6
7192,887,5
7193,306,6
7194,336,5
7195,340,6
7196,319,8
7205,2193,4
7206,2217,4
7207,1723,4
7209,2196,4
7211,1938,2
7212,2568,2
7213,2565,3
7217,2189,4
7252,2051,2
7214,18,10
7231,2563,3
7251,2032,3
7259,1474,3
7260,1465,3
7215,2233,4
7224,2010,3
7216,1967,2
7219,2561,3
7229,2559,3
7239,2558,3
7241,2052,4
7242,2024,5
7249,2021,3
7218,2557,2
7233,2555,3
7220,2552,3
7221,2550,2
7253,2043,5
7222,2546,2
7223,2542,3
7227,2541,3
7228,2540,3
7230,106,11
7244,1396,2
7245,1387,2
7250,2044,3
7262,1108,4
7269,2538,3
7272,2536,3
7232,2535,3
7234,2534,3
7238,2533,3
7243,1394,2
7246,2047,4
7258,1261,3
7265,2532,4
7266,2530,3
7267,2529,4
7268,2528,4
7270,2527,4
7271,2525,3
7273,2522,3
7274,1997,3
7275,2520,3
7276,2518,3
7277,2516,2
7280,717,7
7282,737,5
7284,2513,3
7285,1995,2
7286,2511,2
7287,1957,2
7288,1975,2
7289,1960,3
7310,693,4
7311,703,4
7312,682,4
7313,717,7
7314,745,6
7315,742,3
7316,754,4
7321,68,10
7323,2508,3
7342,2506,2
7344,2502,3
7346,2500,3
7347,2499,2
7401,1963,3
7402,1985,3
7403,1937,3
7419,708,4
7420,719,5
7435,46,12
7436,43,7
7437,2497,2
7440,2495,2
7466,2493,2
7467,2491,2
7468,2489,2
7469,2487,2
7470,2485,2
7484,1945,3
7491,2482,2
7492,2477,3
7496,1971,2
7497,1940,3
7500,1943,3
7487,2475,3
7488,2473,4
7493,2470,2
7494,1979,2
7495,1965,2
7498,1951,3
7499,1954,3
7501,2008,4
7502,2004,3
7571,2468,3
7591,2467,2
7608,393,6
7609,366,7
7610,379,5
7611,384,5
7612,405,6
7613,402,6
7614,407,4
7617,421,4
7615,412,4
7616,418,5
7624,731,3
7626,686,3
7625,332,6
7627,684,3
7628,2465,2
7629,2463,2
7633,2460,3
7648,2459,2
7649,2457,2
7650,2455,2
7651,2453,2
7652,2451,2
7653,2449,2
7654,2447,2
7655,2444,2
7656,2441,2
7657,1747,2
7677,1760,2
7678,747,5
7680,716,3
7681,692,3
7684,1969,2
7738,2438,2
7741,2435,2
7718,76,9
7719,2433,2
7720,2431,2
7721,2429,2
7722,2427,2
7723,2425,2
7724,2423,2
7725,2421,2
7726,2419,2
7727,57,11
7728,2417,3
7731,316,5
7732,292,5
7733,308,7
7734,338,5
7735,31,9
7736,35,9
7737,2415,2
7739,2412,2
7740,2409,2
7742,2406,2
7754,2404,2
7755,2402,2
7756,2400,2
7757,1950,2
7758,1991,2
7759,1988,2
7760,2000,2
7761,2003,2
7762,2398,2
7763,2396,2
7764,2394,2
7765,2392,2
7766,2388,2
7767,20,10
7768,23,9
7769,2384,2
7770,2381,2
7771,2379,2
7772,2377,2
7773,2375,2
7774,2373,2
7775,2371,2
7776,2369,2
7777,2367,2
7778,2365,2
7779,2363,2
7802,2361,2
7803,2359,2
7804,752,3
7806,702,3
7807,2357,2
7808,2355,2
7809,2353,2
7810,2350,2
7811,2347,2
7816,2345,2
7814,2343,2
7815,2341,2
7825,2339,2
7817,2337,2
7821,2335,2
7822,2332,2
7834,711,3
7838,699,3
7839,63,7
7852,729,4
7853,727,4
7854,423,4
7855,2330,2
7856,2328,2
7870,2325,3
7871,2323,2
7872,2320,3
7873,2318,3
7879,706,4
7890,2317,2
7892,2315,2
7880,723,3
7881,739,3
7889,2313,2
7885,78,12
7886,2311,2
7887,2309,2
7888,2307,2
7891,2305,2
7893,2303,2
7894,2301,2
7895,2007,2
7897,2299,2
7898,2297,2
7899,2294,2
7900,27,10
7901,39,10
7902,1984,2
7903,2292,2
7904,2290,2
7905,2288,2
7906,2286,2
7907,2284,2
7917,2282,2
7920,2280,2
7947,2278,2
7950,409,5
7951,414,6
7960,363,5
7973,351,5
7949,725,3
7952,386,5
7953,397,5
7954,395,6
7955,2275,2
7956,2272,2
7957,374,5
7958,371,5
7959,389,6
7965,360,8
7969,355,8
7971,358,7
7974,347,5
7979,303,7
8008,2270,2
8009,2268,2
8010,148,9
8022,2266,2
8023,2263,2
8034,2260,2
8035,2258,2
8036,2256,2
8040,2254,2
8045,2252,2
8046,72,10
8066,2250,3
8067,2249,3
8070,368,7
8072,381,6
8073,353,8
8074,399,7
8075,344,7
8077,334,6
8078,328,6
8081,2248,3
8104,2247,3
8068,2245,3
8069,2243,3
8071,376,6
8076,342,7
8079,312,6
8080,2242,3
8082,2241,3
8083,2240,3
8084,2239,3
8105,2238,3
8160,2235,3
8159,1929,4
8168,2233,4
8173,2228,3
8162,2225,3
8167,2217,4
8176,2215,3
8161,2213,2
8163,2205,3
8164,2202,4
8165,2197,4
8166,2193,4
8169,2189,4
8174,2185,3
8175,2182,3
8190,2179,4
8191,1922,4
8192,2176,3
8193,2175,4
8194,2173,3
8195,1910,5
8196,2171,4
8197,1902,5
8198,2170,4
8199,2169,4
8200,2168,4
8201,2167,4
8202,2166,3
8203,2165,3
8212,1883,4
8218,2163,4
8220,2161,2
8248,2157,3
8210,2156,4
8211,2155,3
8213,2154,3
8214,2153,3
8215,2152,4
8216,2151,5
8217,2150,4
8219,2149,4
8221,2147,3
8222,2145,3
8226,2143,4
8229,2142,4
8244,2139,3
8256,2136,3
8257,2133,3
8258,1905,4
8259,1904,3
8260,2131,3
8261,2129,4
8262,2127,4
8263,2125,3
8265,2123,4
8271,1813,3
8277,2121,3
8293,2120,3
8269,2117,4
8270,2114,4
8272,1789,4
8275,2112,3
8289,1693,3
8290,2111,3
8279,2109,3
8284,2108,4
8287,2107,3
8292,2106,3
8286,2105,3
8285,2104,3
8288,2103,3
8291,2102,3
8340,2101,2
8341,2099,2
8346,2097,4
8349,2095,4
8351,2094,4
8352,2093,5
8353,2092,3
8354,1892,4
8355,2091,4
8356,2090,4
8357,2089,4
8358,2087,3
8359,2086,5
8360,2084,3
8361,2081,3
8362,1888,4
8363,2078,3
8364,2075,4
8365,2072,3
8366,2070,2
8367,1895,3
8368,2067,2
8369,2063,3
8370,1898,4
8371,1908,4
8372,2061,2
8373,1916,4
8374,2056,3
8375,1818,4
8380,2055,3
8495,2054,3
8501,2052,4
8507,2049,3
8514,1934,2
8504,2047,4
8506,2044,3
8508,2043,5
8512,2038,3
8515,2035,5
8518,1921,5
8505,2032,3
8510,2031,3
8511,2029,5
8513,1925,3
8521,2027,3
8522,2025,3
8524,1901,3
8502,2024,5
8503,2021,3
8516,2018,5
8509,2017,4
8517,2015,4
8519,1919,5
8520,2013,3
8523,2011,3
8560,2009,3
8561,2008,4
8562,2006,3
8563,2004,3
8564,2002,2
8565,1999,2
8566,1996,3
8568,1993,2
8569,1990,2
8571,1987,2
8573,42,10
8583,24,10
8591,1985,3
8595,3213,1
8597,3214,1
8570,1983,2
8576,1981,2
8580,1977,2
8584,1972,2
8593,1970,2
8596,3215,1
8598,1968,2
8572,1966,3
8582,21,9
8592,1963,3
8574,1962,2
8579,1959,2
8581,1954,3
8586,1951,3
8575,1949,2
8577,1947,2
8578,1943,3
8585,1941,2
8594,1939,2
8600,1937,3
9026,55,12
9027,1935,3
9102,1931,3
9103,1928,3
9104,1923,4
9105,1922,4
9106,1219,4
9107,795,4
9108,902,6
9109,943,4
9110,1920,3
9111,793,4
9112,782,4
9113,800,4
9114,763,5
9115,786,5
9116,774,4
9117,790,4
9118,820,6
9119,1918,3
9120,818,5
9121,1915,4
9122,1504,4
9366,1914,4
9372,3216,1
9373,3217,1
9374,3218,1
9377,3219,1
9380,3220,1
9383,3221,1
9392,3222,1
9398,3223,1
9404,3224,1
9362,3225,1
9363,3226,1
9367,3227,1
9375,3228,1
9379,3229,1
9387,3230,1
9389,3231,1
9391,3232,1
9399,1913,4
9401,3233,1
9408,3234,1
9361,1912,3
9376,1911,4
9381,3235,1
9386,3236,1
9395,3237,1
9406,3238,1
9364,3239,1
9368,3240,1
9369,3241,1
9382,3242,1
9388,3243,1
9397,3244,1
9403,3245,1
9405,3246,1
9407,3247,1
9370,3248,1
9371,3249,1
9390,3250,1
9396,3251,1
9402,3252,1
9409,3253,1
9487,1507,3
9488,1501,3
9490,823,5
9491,1910,5
9492,829,4
9493,1021,4
9494,1527,3
9495,602,5
9496,1907,4
9497,641,5
9498,1906,4
9499,1903,4
9500,1360,4
9501,1902,5
9502,1356,4
9503,1900,5
9504,1897,4
9505,1333,4
9506,1363,4
9507,1894,4
9508,1359,4
9509,643,5
9510,651,4
9511,646,5
9512,623,6
9530,846,5
9538,1249,3
9539,1225,3
9548,1893,4
9573,1183,4
9513,1892,4
9532,1289,4
9534,1304,4
9535,1301,3
9536,1310,3
9540,1203,4
9541,1215,3
9542,1235,4
9543,1238,4
9567,1890,3
9577,1195,4
9514,1887,3
9515,599,6
9533,1291,3
9554,1886,3
9560,1885,3
9561,1884,3
9516,583,6
9559,1883,4
9575,1227,3
9544,1233,3
9555,1882,4
9557,1881,4
9558,1880,4
9562,1879,3
9563,1878,3
9571,1213,3
9572,1177,3
9574,1184,3
9576,1206,4
9875,3254,1
9878,3255,1
9874,3256,1
9876,3257,1
9877,3258,1
9939,1875,4
9940,1874,6
9964,1872,5
9966,240,8
9962,1871,4
9978,1868,3
9950,1866,4
9963,235,8
9965,1865,4
9967,1864,4
9970,1863,3
9973,1861,3
9951,1860,4
9961,1859,3
9968,1858,3
9969,241,9
9974,1856,3
9952,1855,3
9960,1854,4
9979,1852,3
9985,1849,3
9986,108,10
9991,1846,2
9992,1843,2
9993,1838,2
10003,65,10
10007,67,12
10012,1833,3
10056,678,5
10062,648,5
10115,1004,6
10130,1830,3
10135,1792,3
10138,1012,4
10147,968,5
10152,1770,2
10164,981,3
10166,1777,2
10179,965,8
10181,1011,4
10183,985,3
10189,1016,4
10195,905,6
10206,1026,3
10207,1034,3
10217,1058,3
10270,590,5
10060,614,6
10068,654,5
10126,1060,2
10128,1828,3
10140,1825,3
10149,971,4
10160,1753,2
10167,995,4
10174,975,3
10192,1006,3
10198,958,5
10274,577,8
10298,1825,3
10301,1801,4
10055,608,7
10067,633,4
10072,662,7
10113,1823,2
10119,962,6
10169,1755,2
10191,906,6
10205,1035,3
10216,1054,2
10297,1809,4
10309,1817,3
10311,1813,3
10315,1302,3
10039,1796,2
10054,612,7
10066,655,4
10069,658,5
10087,636,6
10116,1779,4
10127,1812,2
10132,1788,3
10134,991,5
10136,1787,4
10137,1786,3
10139,1809,4
10150,1751,2
10153,1759,3
10154,1774,3
10162,1772,3
10176,1000,5
10187,961,5
10188,989,4
10190,960,6
10202,1365,2
10203,1032,3
10204,1028,4
10209,1040,3
10212,1043,2
10218,1065,2
10221,759,4
10064,636,6
10070,659,6
10075,622,8
10080,644,4
10088,648,5
10114,1798,5
10118,1781,3
10121,908,7
10123,1785,3
10124,1784,3
10125,1808,3
10129,1804,2
10131,1800,3
10133,1799,4
10141,1780,4
10142,1801,4
10143,1798,5
10144,1748,2
10145,1779,4
10146,979,4
10148,966,6
10151,1764,4
10155,1778,5
10161,1775,3
10163,977,3
10165,1767,2
10168,1766,2
10170,999,3
10171,994,3
10172,987,4
10173,983,5
10185,962,6
10186,907,6
10220,1066,2
10275,578,6
10282,1800,3
10319,544,6
10324,536,8
10175,973,4
10213,1048,2
10219,1063,2
10287,1799,4
10305,1798,5
10318,1794,2
10177,969,7
10180,964,4
10194,959,7
10210,1038,3
10211,1046,2
10277,620,6
10292,1792,3
10302,567,7
10317,1789,4
10323,1298,3
10327,526,9
10332,520,6
10334,512,8
10342,502,7
10352,1306,4
10353,497,7
10374,892,6
10388,463,8
10410,1717,4
10428,443,7
10439,1710,5
10445,1694,3
10446,1697,5
10461,1731,4
10523,567,7
10524,577,8
10178,1007,4
10184,908,7
10264,594,6
10276,1788,3
10285,1787,4
10295,1786,3
10303,617,7
10312,553,8
10316,539,8
10182,963,4
10197,1024,4
10200,956,4
10214,1051,2
10306,564,5
10313,1484,3
10193,1019,4
10196,1015,4
10199,957,4
10201,904,5
10208,1030,4
10215,1056,2
10222,1745,2
10272,1785,3
10280,572,8
10267,593,6
10284,1784,3
10296,570,8
10308,556,6
10310,1489,2
10314,549,6
10265,1781,3
10299,1780,4
10307,559,6
10320,1271,3
10321,1263,3
10322,542,5
10326,534,6
10329,1260,3
10330,1277,3
10331,1274,3
10333,1284,4
10335,1282,4
10336,516,6
10337,1292,3
10339,1287,3
10340,509,7
10341,1290,3
10343,1296,6
10344,954,5
10346,505,6
10348,769,4
10349,499,7
10350,492,4
10351,1309,5
10356,496,8
10358,1186,4
10360,488,5
10361,1196,4
10362,484,6
10363,1191,4
10364,1209,4
10365,474,6
10366,1205,4
10367,479,5
10372,1779,4
10376,473,6
10377,1778,5
10384,1776,4
10385,470,6
10396,1162,4
10442,1705,5
10455,1740,4
10473,881,7
10484,437,7
10488,1162,4
10508,526,9
10513,545,6
10516,553,8
10522,570,8
10526,588,6
10539,75,14
10379,1775,3
10380,1773,3
10394,441,8
10429,432,5
10433,1756,4
10435,460,5
10444,457,6
10453,435,6
10465,1727,5
10471,1703,5
10472,453,6
10483,466,5
10381,1771,4
10424,1714,6
10437,1742,3
10443,1703,5
10452,1681,3
10480,458,5
10496,481,5
10499,1186,4
10502,506,5
10503,769,4
10519,580,5
10535,662,7
10382,1769,4
10402,1768,2
10409,1719,3
10430,1720,5
10432,1708,4
10464,425,6
10481,1699,3
10504,954,5
10383,1765,3
10392,445,5
10399,1763,3
10434,1718,2
10438,1712,4
10458,1152,4
10495,473,6
10510,536,8
10540,1761,3
10386,1758,3
10408,1756,4
10440,440,6
10460,1733,3
10467,446,6
10490,448,7
10507,517,5
10528,594,6
10531,597,7
10387,469,6
10393,1754,3
10398,877,5
10441,1710,5
10447,1712,4
10448,1690,4
10457,1737,4
10468,875,5
10479,1147,4
10486,461,5
10493,450,7
10494,892,6
10505,502,7
10520,617,7
10527,585,5
10389,450,7
10431,871,6
10449,1688,4
10478,453,6
10501,490,5
10509,522,7
10521,563,5
10525,575,6
10536,1695,3
10390,482,5
10391,1752,3
10395,448,7
10397,1750,3
10400,1749,2
10407,1746,3
10454,1679,3
10466,444,6
10482,1152,4
10497,480,7
10498,488,5
10500,497,7
10512,541,6
10517,557,5
10518,560,5
10543,747,5
10421,1742,3
10436,1714,6
10450,1157,3
10451,430,6
10456,1735,4
10459,465,5
10462,1707,4
10463,1728,3
10469,1705,5
10470,1147,4
10477,1701,3
10485,427,5
10487,433,5
10489,441,8
10491,1697,5
10492,463,8
10506,512,8
10511,530,6
10514,550,5
10515,539,8
10529,591,4
10532,675,6
10533,659,6
10544,1690,4
10545,1688,4
10546,1684,4
10547,1686,4
10548,1676,4
10549,1682,3
10550,1740,4
10551,1738,2
10552,1735,4
10553,1733,3
10554,1678,3
10555,1731,4
10556,1728,3
10557,1727,5
10569,1722,2
10606,871,6
10607,1720,5
10609,1717,4
10610,1714,6
10611,1711,3
10612,1710,5
10613,1707,4
10614,1705,5
10615,1703,5
10616,1701,3
10617,1699,3
10618,1697,5
10619,1695,3
10620,1692,3
10621,1690,4
10622,1688,4
10623,1686,4
10624,1684,4
10625,1157,3
10626,1682,3
10627,1679,3
10628,1676,4
10641,1674,3
10639,1671,3
10640,1669,3
10643,1667,2
10645,1664,3
10642,1663,2
10644,1660,3
10646,1659,2
10679,3259,1
10680,3260,1
10681,3261,1
10682,3262,1
10683,3263,1
10684,3264,1
10685,3265,1
10686,3266,1
10687,1656,3
10688,3267,1
10689,3268,1
10690,3269,1
10691,3270,1
10692,3271,1
10693,1655,3
10695,3272,1
10713,3273,1
10756,3274,1
10758,3275,1
10785,3276,1
10877,3277,1
10878,3278,1
10881,3279,1
10883,1654,3
10906,3280,1
10916,3281,1
10924,3282,1
10930,3283,1
10966,3284,1
10978,3285,1
10696,3286,1
10781,3287,1
10787,3288,1
10911,3289,1
10931,3290,1
10973,3291,1
10697,3292,1
10741,3293,1
10743,1653,3
10745,3294,1
10752,3295,1
10754,3296,1
10871,3297,1
10886,3298,1
10894,3299,1
10903,3300,1
10698,3301,1
10782,3302,1
10788,3303,1
10888,3304,1
10900,3305,1
10905,3306,1
10912,3307,1
10918,3308,1
10921,3309,1
10972,3310,1
10710,1652,3
10764,3311,1
10767,1651,3
10769,3312,1
10772,3313,1
10774,3314,1
10784,3315,1
10791,3316,1
10873,1650,2
10876,3317,1
10880,1648,3
10920,3318,1
10929,3319,1
10719,3320,1
10757,3321,1
10759,3322,1
10786,3323,1
10797,3324,1
10884,3325,1
10890,3326,1
10898,3327,1
10908,3328,1
10914,1647,3
10932,1646,2
10967,3329,1
10977,3330,1
10711,3331,1
10728,3332,1
10730,3333,1
10732,3334,1
10734,3335,1
10761,3336,1
10779,3337,1
10796,3338,1
10872,1644,2
10875,1641,2
10895,3339,1
10901,3340,1
10928,3341,1
10971,3342,1
10720,3343,1
10725,3344,1
10727,3345,1
10729,3346,1
10731,3347,1
10737,3348,1
10740,1638,3
10776,3349,1
10799,3350,1
10897,1637,3
10909,3351,1
10915,3352,1
10919,3353,1
